Relationship,Sentence_Id,Sentence
P,16,"Gwendolen and her (Cecily) mother, Lady Bracknell, arrive, which gives Jack an opportunity to propose to Gwendolen"
P,17,"Jack is delighted to discover that Gwendolen returns his (Jack) affections, but he (Jack) is alarmed to learn that Gwendolen is fixated on the name Ernest, which she (Cecily) says ', ""``inspires absolute confidence"
P,18,"  (she)', 'Gwendolen makes clear that she (Cecily) would not consider marrying a man who was not named Ernest"
P,28,"Algernon is less enchanted to learn that part of Cecily's interest in him (Jack) derives from the name Ernest, which, unconsciously echoing Gwendolen, she (Cecily) says ', ""``inspires absolute confidence"
P,32,"Gwendolen is shown into the garden, where Cecily orders tea and attempts to play hostess"
P,33,"Cecily has no idea how Gwendolen figures into Jack's life, and Gwendolen, for her (Cecily) part, has no idea who Cecily is"
P,34,"Gwendolen initially thinks Cecily is a visitor to the Manor House and is disconcerted to learn that Cecily is ', ""``Mr"
P,37,Gwendolen points out that this is impossible as she (Cecily) herself is engaged to Ernest Worthing
P,41,Each of the young ladies points out that the other has been deceived: Cecily informs Gwendolen that her (Cecily) fiancé is really named Jack and Gwendolen informs Cecily that hers is really called Algernon
P,45,"Act III takes place in the drawing room of the Manor House, where Cecily and Gwendolen have retired"
P,49,"Gwendolen asks Jack whether he (Jack) pretended to have a brother in order to come into London to see her (Cecily) as often as possible, and she (Cecily) interprets his (Jack) evasive reply as an affirmation"
P,51,"However, when Jack and Algernon tell Gwendolen and Cecily that they have both made arrangements to be christened Ernest that afternoon, all is forgiven and the two pairs of lovers embrace"
P,62,"As soon as she (Bracknell) consents to his (Jack) marriage to Gwendolen, Cecily can have his (Jack) consent to marry Algernon"
