Relationship,Sentence_Id,Sentence
P,7,"When the play opens, Algernon, who knows Jack as Ernest, has begun to suspect something, having found an inscription inside Jack's cigarette case addressed to "", ""``Uncle Jack''  (Jack)', 'from someone who refers to herself as ', ""``little Cecily"
P,11,"Algernon confronts him (Jack) with the cigarette case and forces him (Jack) to come clean, demanding to know who ', ""``Jack''  (him)', 'and ', ""``Cecily''  (him)', 'are"
P,15,"Without meaning to, Jack describes Cecily in terms that catch Algernon's attention and make him (Jack) even more interested in her (Cecily) than he (Jack) is already"
P,26,"While Jack changes out of his (Jack) mourning clothes, Algernon, who has fallen hopelessly in love with Cecily, asks her (Cecily) to marry him (Jack)"
P,28,"Algernon is less enchanted to learn that part of Cecily's interest in him (Jack) derives from the name Ernest, which, unconsciously echoing Gwendolen, she (Cecily) says ', ""``inspires absolute confidence"
P,41,Each of the young ladies points out that the other has been deceived: Cecily informs Gwendolen that her (Cecily) fiancé is really named Jack and Gwendolen informs Cecily that hers is really called Algernon
P,47,Cecily asks Algernon why he (Jack) pretended to be her (Cecily) guardian's brother
P,48,Algernon tells her (Cecily) he (Jack) did it in order to meet her (Cecily)
P,51,"However, when Jack and Algernon tell Gwendolen and Cecily that they have both made arrangements to be christened Ernest that afternoon, all is forgiven and the two pairs of lovers embrace"
P,56,"Algernon tells Lady Bracknell of his (Jack) engagement to Cecily, prompting her (Cecily) to inspect Cecily and inquire into her (Cecily) social connections, which she (Cecily) does in a routine and patronizing manner that infuriates Jack"
P,59,"Jack informs Lady Bracknell that, as Cecily's legal guardian, he (Jack) refuses to give his (Jack) consent to her (Cecily) union with Algernon"
P,62,"As soon as she (Bracknell) consents to his (Jack) marriage to Gwendolen, Cecily can have his (Jack) consent to marry Algernon"
