Relationship,Sentence_Id,Sentence
P,11,"Kumalo and Msimangu learn that the police are looking for Absalom, and Kumalo's worst suspicions are confirmed when Absalom is arrested for Jarvis's murder"
P,12,"Absalom has confessed to the crime, but he (Jarvis) claims that two others, including John Kumalo's son, Matthew, aided him (son) and that he (son) did not intend to murder Jarvis"
P,19,"He (Jarvis) and Kumalo meet for the first time by accident, and after Kumalo has recovered from his (Jarvis) shock, he (Jarvis) expresses sadness and regret for Jarvis's loss"
P,21,"Kumalo arranges for Absalom to marry the girl who bears his (Jarvis) child, and they bid farewell"
P,22,"The morning of his (Jarvis) departure, Kumalo rouses his (Jarvis) new family to bring them back to Ndotsheni only to find that Gertrude has disappeared"
P,23,"Kumalo is now deeply aware of how his (Jarvis) people have lost the tribal structure that once held them together, and he (Jarvis) returns to his (Jarvis) village troubled by the situation"
P,25,"Arthur Jarvis's young son befriends Kumalo, and as the young boy and the old man become acquainted, James Jarvis becomes increasingly involved with helping the struggling village"
P,25,"Arthur Jarvis's young son befriends Kumalo, and as the young boy and the old man become acquainted, James Jarvis becomes increasingly involved with helping the struggling village"
P,27,"When Jarvis's wife dies, Kumalo and his (Jarvis) congregation send a wreath to express their sympathy"
P,28,"Just as the diocese's bishop is on the verge of transferring Kumalo, Jarvis sends a note of thanks for the wreath and offers to build the congregation a new church, and Kumalo is permitted to stay in his (Jarvis) parish"
P,29,"On the evening before his (Jarvis) son's execution, Kumalo goes into the mountains to await the appointed time in solitude"
P,31,"When Kumalo is alone, he (Jarvis) weeps for his (Jarvis) son's death and clasps his (Jarvis) hands in prayer as dawn breaks over the valley"
